date,fold,regime,holding,strategy_return,transaction_cost,qqq_return,tqqq_return,circuit_breaker,strategy_daily_ret,qqq_daily_ret,tqqq_daily_ret,strategy_cumret,qqq_cumret,tqqq_cumret,year,month
2012-01-03,1,Calm,TQQQ,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
2012-01-04,1,Calm,TQQQ,0.011967326906549669,0.0,0.004218023743872257,0.011967326906549669,False,0.011967326906549669,0.004218023743872257,0.011967326906549669,0.011967326906549669,0.004218023743872257,0.011967326906549669,2012,1
2012-01-05,1,Calm,TQQQ,0.024615041895368783,0.0,0.008225067277656928,0.024615041895368783,False,0.024615041895368783,0.008225067277656928,0.024615041895368783,0.03687694505509875,0.012477784550601223,0.03687694505509875,2012,1
2012-01-06,1,Calm,TQQQ,0.01033305911240645,0.0,0.0034720492306001827,0.01033305911240645,False,0.01033305911240645,0.0034720492306001827,0.01033305911240645,0.04759105582064449,0.015993157263449964,0.04759105582064449,2012,1
2012-01-09,1,Calm,TQQQ,-0.008368101348286472,0.0,-0.0032868963174286225,-0.008368101348286472,False,-0.008368101348286472,-0.0032868963174286225,-0.008368101348286472,0.038824707693978944,0.01265369309630815,0.038824707693978944,2012,1
2012-01-10,1,Calm,TQQQ,0.020496410896657213,0.0,0.007289416947464877,0.020496410896657213,False,0.020496410896657213,0.007289416947464877,0.020496410896657213,0.060116885752474536,0.02003534808867724,0.060116885752474536,2012,1
2012-01-11,1,Calm,TQQQ,0.006956078248316455,0.0,0.002067290479335071,0.006956078248316455,False,0.006956078248316455,0.002067290479335071,0.006956078248316455,0.06749114176213022,0.02214405745236614,0.06749114176213022,2012,1
2012-01-12,1,Calm,TQQQ,0.011863835487273766,0.0,0.003954471526428804,0.011863835487273766,False,0.011863835487273766,0.003954471526428804,0.011863835487273766,0.08015568105211823,0.026186097023469967,0.08015568105211823,2012,1
2012-01-13,1,Calm,TQQQ,-0.01146759449148238,0.0,-0.003596276904920148,-0.01146759449148238,False,-0.01146759449148238,-0.003596276904920148,-0.01146759449148238,0.06776889371414163,0.022495647662594376,0.06776889371414163,2012,1
2012-01-17,1,Calm,TQQQ,0.02684961458552526,0.0,0.00910990082642793,0.02684961458552526,False,0.02684961458552526,0.00910990082642793,0.02684961458552526,0.09643807697677897,0.031810481608254726,0.09643807697677897,2012,1
2012-01-18,1,Turbulent,QQQ,0.012285395146650724,0.001,0.013285395146650725,0.039725670596830964,False,0.012285395146650724,0.013285395146650725,0.039725670596830964,0.10990825200627263,0.04551849157287635,0.13999481485258136,2012,1
2012-01-19,1,Turbulent,QQQ,0.0062197546833155926,0.0,0.0062197546833155926,0.020018056195193923,False,0.0062197546833155926,0.0062197546833155926,0.020018056195193923,0.11681160905473931,0.05202136010732983,0.16281529511853,2012,1
2012-01-20,1,Turbulent,QQQ,-0.001503955926708489,0.0,-0.001503955926708489,-0.004427895598985265,False,-0.001503955926708489,-0.001503955926708489,-0.004427895598985265,0.11513197361628458,0.05043916634777257,0.15766647039084192,2012,1
